time,epoch,batch,loss,cost
3min55sec,0,0,-1.483,14.204
0min1sec,0,10,29.913,12.038
0min1sec,0,20,21.958,11.255
0min1sec,0,30,17.109,10.689
0min1sec,0,40,13.896,10.266
0min1sec,0,50,11.683,9.930
0min1sec,0,60,9.994,9.660
0min1sec,0,70,8.711,9.443
0min1sec,0,80,7.670,9.271
0min1sec,0,90,6.865,9.129
0min1sec,0,100,6.240,9.007
0min1sec,0,110,5.706,8.902
0min1sec,0,120,5.237,8.812
0min1sec,0,130,4.851,8.732
0min1sec,0,140,4.522,8.661
0min1sec,0,150,4.223,8.598
0min1sec,0,160,3.956,8.542
0min1sec,0,170,3.720,8.493
0min1sec,0,180,3.510,8.447
0min1sec,0,190,3.329,8.407
0min1sec,0,200,3.171,8.369
0min1sec,0,210,3.024,8.334
0min1sec,0,220,2.888,8.301
0min1sec,0,230,2.764,8.270
0min1sec,0,240,2.654,8.241
0min1sec,0,250,2.544,8.214
0min1sec,0,260,2.454,8.189
0min1sec,0,270,2.365,8.165
0min1sec,0,280,2.278,8.142
0min1sec,0,290,2.200,8.120
0min1sec,0,300,2.136,8.098
0min1sec,0,310,2.060,8.079
0min1sec,0,320,2.001,8.061
0min1sec,0,330,1.938,8.044
0min1sec,0,340,1.882,8.028
0min1sec,0,350,1.829,8.013
0min1sec,0,360,1.776,7.998
0min1sec,0,370,1.730,7.983
0min1sec,0,380,1.690,7.968
0min1sec,0,390,1.645,7.953
0min1sec,0,400,1.595,7.940
0min1sec,0,410,1.556,7.927
0min1sec,0,420,1.512,7.916
0min1sec,0,430,1.476,7.905
0min1sec,0,440,1.445,7.894
0min1sec,0,450,1.410,7.884
0min1sec,0,460,1.380,7.874
0min1sec,0,470,1.353,7.864
0min1sec,0,480,1.323,7.854
0min1sec,0,490,1.292,7.844
0min1sec,0,500,1.267,7.835
0min1sec,0,510,1.245,7.825
0min1sec,0,520,1.216,7.816
0min1sec,0,530,1.194,7.807
0min1sec,0,540,1.169,7.799
0min1sec,0,550,1.146,7.791
0min1sec,0,560,1.127,7.783
0min1sec,0,570,1.106,7.775
0min1sec,0,580,1.092,7.768
0min1sec,0,590,1.074,7.760
0min1sec,0,600,1.051,7.754
0min1sec,0,610,1.037,7.747
0min1sec,0,620,1.020,7.741
0min1sec,0,630,1.005,7.734
0min1sec,0,640,0.987,7.728
0min1sec,0,650,0.972,7.723
0min1sec,0,660,0.962,7.717
0min1sec,0,670,0.946,7.711
0min1sec,0,680,0.932,7.705
0min1sec,0,690,0.918,7.700
0min1sec,0,700,0.903,7.695
0min1sec,0,710,0.893,7.690
0min1sec,0,720,0.882,7.685
0min1sec,0,730,0.873,7.680
0min1sec,0,740,0.859,7.675
0min1sec,0,750,0.850,7.670
0min1sec,0,760,0.838,7.665
0min1sec,0,770,0.827,7.660
0min1sec,0,780,0.815,7.656
0min1sec,0,790,0.805,7.652
0min1sec,0,800,0.797,7.648
0min1sec,0,810,0.783,7.644
0min1sec,0,820,0.776,7.640
0min1sec,0,830,0.767,7.636
0min1sec,0,840,0.757,7.632
0min1sec,0,850,0.748,7.628
0min1sec,0,860,0.739,7.624
0min1sec,0,870,0.730,7.621
0min1sec,0,880,0.722,7.617
0min1sec,0,890,0.713,7.613
0min1sec,0,900,0.705,7.609
0min1sec,0,910,0.698,7.606
0min1sec,0,920,0.691,7.602
0min1sec,0,930,0.684,7.599
0min1sec,0,940,0.679,7.596
0min1sec,0,950,0.672,7.592
0min1sec,0,960,0.668,7.589
0min1sec,0,970,0.663,7.585
0min1sec,0,980,0.658,7.582
0min1sec,0,990,0.652,7.578
0min1sec,0,1000,0.647,7.575
0min1sec,0,1010,0.640,7.572
0min1sec,0,1020,0.636,7.568
0min1sec,0,1030,0.630,7.565
0min1sec,0,1040,0.624,7.562
0min1sec,0,1050,0.619,7.559
0min1sec,0,1060,0.612,7.556
0min1sec,0,1070,0.609,7.553
0min1sec,0,1080,0.604,7.550
0min1sec,0,1090,0.599,7.547
0min1sec,0,1100,0.595,7.545
0min1sec,0,1110,0.592,7.542
0min1sec,0,1120,0.586,7.539
0min1sec,0,1130,0.583,7.536
0min1sec,0,1140,0.579,7.534
0min1sec,0,1150,0.573,7.531
0min1sec,0,1160,0.568,7.529
0min1sec,0,1170,0.564,7.527
0min1sec,0,1180,0.558,7.524
0min1sec,0,1190,0.555,7.522
0min1sec,0,1200,0.551,7.520
0min1sec,0,1210,0.548,7.517
0min1sec,0,1220,0.546,7.515
0min1sec,0,1230,0.542,7.512
0min1sec,0,1240,0.538,7.510
0min1sec,0,1250,0.537,7.508
0min1sec,0,1260,0.535,7.505
0min1sec,0,1270,0.530,7.503
0min1sec,0,1280,0.527,7.501
0min1sec,0,1290,0.524,7.499
0min1sec,0,1300,0.520,7.497
0min1sec,0,1310,0.517,7.495
0min1sec,0,1320,0.516,7.493
0min1sec,0,1330,0.514,7.490
0min1sec,0,1340,0.511,7.488
0min1sec,0,1350,0.507,7.486
0min1sec,0,1360,0.505,7.484
0min1sec,0,1370,0.501,7.482
0min1sec,0,1380,0.499,7.480
0min1sec,0,1390,0.496,7.478
0min1sec,0,1400,0.493,7.476
0min1sec,0,1410,0.492,7.474
0min1sec,0,1420,0.490,7.472
0min1sec,0,1430,0.488,7.470
0min1sec,0,1440,0.485,7.468
0min1sec,0,1450,0.482,7.466
0min1sec,0,1460,0.479,7.464
0min1sec,0,1470,0.478,7.462
0min1sec,0,1480,0.475,7.461
0min1sec,0,1490,0.475,7.459
0min1sec,0,1500,0.473,7.457
0min1sec,0,1510,0.471,7.455
0min1sec,0,1520,0.469,7.453
0min1sec,0,1530,0.466,7.452
0min1sec,0,1540,0.465,7.450
0min1sec,0,1550,0.463,7.448
0min1sec,0,1560,0.461,7.447
0min1sec,0,1570,0.460,7.445
0min1sec,0,1580,0.458,7.444
0min1sec,0,1590,0.457,7.442
